u,v,key,osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,geometry,access,service,width,bridge,junction,tunnel,weights
2283531260,2283531279,0,219155197,service,,5 mph,,False,,True,30.57004722851571,"LINESTRING (-2.6073936 51.4576484, -2.607582 51.457897)",,,,,,,0.5211910769792898
2283531279,2283531260,0,219155197,service,,5 mph,,False,,False,30.57004722851571,"LINESTRING (-2.607582 51.457897, -2.6073936 51.4576484)",,,,,,,0.8787611953737299
2283531279,1986278381,0,36996687,residential,,20 mph,Queens Avenue,False,,False,60.7205300825882,"LINESTRING (-2.607582 51.457897, -2.6077919 51.4578274, -2.6080745 51.4577389, -2.6083625 51.4576487)",,,,,,,0.19821853188365013
2283531279,4117553241,0,36996687,residential,,20 mph,Queens Avenue,False,,True,38.55591609568998,"LINESTRING (-2.607582 51.457897, -2.6074052 51.4579541, -2.6072819 51.458032, -2.6072304 51.4580732, -2.6071776 51.4581246)",,,,,,,0.6159222776648985
2298696536,963961980,0,22887921,primary,2.0,20 mph,Park Street,False,A4018,True,2.039333823428737,"LINESTRING (-2.601014 51.4531425, -2.6009948 51.4531286)",,,,,,,0.3597835836058618
2298696536,26159335,0,"[3552302, 22887921, 4315062]",primary,2.0,20 mph,Park Street,False,A4018,False,64.70970342098441,"LINESTRING (-2.601014 51.4531425, -2.6011469 51.4532434, -2.6011803 51.4532701, -2.6013486 51.4534002, -2.6014094 51.4534479, -2.6015984 51.4535964)",,,,yes,,,0.3690413516130251
2298696536,1974833280,0,83821009,service,,5 mph,,True,,False,18.86933816382438,"LINESTRING (-2.601014 51.4531425, -2.601083 51.4531051, -2.6011357 51.4530791, -2.6012245 51.4530349)",,,,,,,0.9669617494896383
2298696749,2205701895,0,220781560,service,,5 mph,,True,,False,8.761833159343201,"LINESTRING (-2.6018711 51.4519153, -2.6018584 51.4518776, -2.601845 51.4518382)",,,,,,,0.04780656406571948
2334411823,2334411827,0,224640938,service,,,,False,,True,22.4413529377329,"LINESTRING (-2.6089119 51.4599207, -2.6087629 51.4600999)",,,,,,,0.40453155350103387
2334411827,1970090305,0,224640937,service,,,,False,,True,6.835644353137936,"LINESTRING (-2.6087629 51.4600999, -2.6086679 51.4600833)",,,,,,,0.10942447863010529
2334411827,2334411823,0,224640938,service,,,,False,,False,22.4413529377329,"LINESTRING (-2.6087629 51.4600999, -2.6089119 51.4599207)",,,,,,,0.45561788325340435
2334411827,17585267,0,224640938,service,,,,False,,True,41.67714564402294,"LINESTRING (-2.6087629 51.4600999, -2.6088476 51.4601831, -2.6088322 51.4603047, -2.6086217 51.460386)",,,,,,,0.7740679410704168
2472524829,3684809154,0,364433548,service,,,,False,,False,13.492905158378685,"LINESTRING (-2.6056261 51.458502, -2.6057448 51.4585982)",,,,,,,0.5675081266000741
2472524829,2004051104,0,239478727,service,,,,False,,False,61.79067838910076,"LINESTRING (-2.6056261 51.458502, -2.6052345 51.4585538, -2.6049301 51.4585789, -2.6047571 51.4586188)",,,,,,,0.4874347936157607
2472524829,6018428039,0,239478727,service,,,,False,,True,66.40871039431968,"LINESTRING (-2.6056261 51.458502, -2.6056105 51.4584234, -2.6056074 51.4583474, -2.6056547 51.4582997, -2.6057003 51.4582663, -2.6057754 51.4582445, -2.6062194 51.458156)",,,,,,,0.000539944663384917
2700693002,1968626170,0,572482901,service,,,,False,,False,3.222013212919503,"LINESTRING (-2.6018698 51.4530702, -2.6018405 51.4530477)",,,,,,,0.46422275651983635
2757541579,2757541600,0,270761152,service,,,,False,,False,45.724881145533736,"LINESTRING (-2.6102439 51.4525456, -2.6105348 51.4529147)",,,,,,,0.1425918392954012
2757541600,2757541579,0,270761152,service,,,,False,,True,45.724881145533736,"LINESTRING (-2.6105348 51.4529147, -2.6102439 51.4525456)",,,,,,,0.4884489559032116
2757541600,981814755,0,4067625,unclassified,,20 mph,Constitution Hill,False,,False,48.73563667963956,"LINESTRING (-2.6105348 51.4529147, -2.6102237 51.4530561, -2.61002 51.4531174, -2.6099304 51.4531306)",,,,,,,0.29383565048825244
2757541600,21529976,0,4067625,unclassified,,20 mph,Constitution Hill,False,,True,55.11931512493703,"LINESTRING (-2.6105348 51.4529147, -2.6106879 51.452859, -2.6108516 51.4528102, -2.6109259 51.4527991, -2.6110135 51.4527941, -2.6110869 51.4527927, -2.6112858 51.4527937)",,,,,,,0.8118182497625284
2823453307,26218277,0,277904862,residential,,20 mph,Richmond Mews,False,,True,25.554312122308684,"LINESTRING (-2.6147664 51.4576148, -2.6145917 51.4578172)",,,,,,,0.6361866741529031
2892455909,853556892,0,"[71824709, 284534477]",service,,,,False,,False,64.37358355983355,"LINESTRING (-2.6098063 51.4580723, -2.609865 51.4581193, -2.6103426 51.4584813, -2.6103628 51.4584941, -2.6103915 51.4585216)",,,,,,,0.09375704134842533
2892455909,465205538,0,284534477,service,,,,False,,True,12.396630843951408,"LINESTRING (-2.6098063 51.4580723, -2.6097828 51.4580364, -2.6098094 51.4579656)",,,,,,,0.9915646511348926
2892455909,465205536,0,"[285586225, 285586226, 285586227]","['service', 'pedestrian']",,,,False,,True,51.67467608091879,"LINESTRING (-2.6098063 51.4580723, -2.6096399 51.458149, -2.6094969 51.4582116, -2.6093745 51.4582651, -2.6091973 51.4583405)",,,,,,,0.8799916197294548
2892455910,17585265,0,3552330,primary,2.0,20 mph,Whiteladies Road,False,A4018,False,4.513244543571421,"LINESTRING (-2.6089043 51.4582844, -2.6089 51.4583249)",,,,,,,0.3630654966789376
2892455910,5065093356,0,3552330,primary,2.0,20 mph,Whiteladies Road,False,A4018,True,5.928745994257255,"LINESTRING (-2.6089043 51.4582844, -2.60891 51.4582312)",,,,,,,0.7290685230750832
2892455910,465205536,0,285586227,service,,,,False,,False,21.241188755133173,"LINESTRING (-2.6089043 51.4582844, -2.6090515 51.4583106, -2.6091973 51.4583405)",,,,,,,0.9314379447162296
2892455913,465205536,0,285586222,service,,,,False,,True,8.734436800496134,"LINESTRING (-2.6092122 51.4584185, -2.6091973 51.4583405)",,,,,,,0.25928845291319347
2971357803,17585143,0,159956816,primary,2.0,20 mph,Park Street,False,A4018,True,67.99822608565302,"LINESTRING (-2.6042364 51.4556294, -2.6036209 51.4551531)",,,,,,,0.6287026957962455
2971357803,430715668,0,293529924,primary,,20 mph,Park Street,True,A4018,False,10.413862999191233,"LINESTRING (-2.6042364 51.4556294, -2.6043526 51.4556888)",,,,,,,0.8226845919868266
2983539805,1492538770,0,136000055,service,,,,False,,True,32.890675107338495,"LINESTRING (-2.6149947 51.4526791, -2.6151404 51.4529206, -2.6151813 51.4529485)",,,,,,,0.5954205399161352
2983539832,1492538770,0,4308339,residential,,20 mph,Goldney Avenue,False,,False,23.923937792297583,"LINESTRING (-2.6149307 51.4530922, -2.6149527 51.4530642, -2.6149819 51.453046, -2.6150197 51.4530225, -2.6151813 51.4529485)",,,,,,,0.010863783838823915
2983539832,430191112,0,76873381,unclassified,,20 mph,Goldney Avenue,False,,False,54.279144119221,"LINESTRING (-2.6149307 51.4530922, -2.6147692 51.4530969, -2.6145842 51.4531245, -2.6143465 51.4531676, -2.6141824 51.4532193)",,,,,,,0.6497431696515205
3357011029,3357011075,0,"[328879232, 328879233, 328879234]",service,,,,False,,False,64.93561165555316,"LINESTRING (-2.6144359 51.454417, -2.614474 51.454448, -2.6144095 51.4545211, -2.614219 51.4546699, -2.6141423 51.4547083, -2.6140057 51.4547707, -2.6138789 51.4548388)",,,,,,building_passage,0.6397028245742419
3357011075,26070175,0,89079691,residential,,20 mph,Clifton Road,True,,False,7.978394708364374,"LINESTRING (-2.6138789 51.4548388, -2.6139418 51.4548989)",,,,,,,0.5252385517040035
3357011075,3357011029,0,"[328879232, 328879233, 328879234]",service,,,,False,,True,64.93561165555316,"LINESTRING (-2.6138789 51.4548388, -2.6140057 51.4547707, -2.6141423 51.4547083, -2.614219 51.4546699, -2.6144095 51.4545211, -2.614474 51.454448, -2.6144359 51.454417)",,,,,,building_passage,0.39310374706100326
3460374403,3460374415,0,"[338884636, 338884638, 338884639]",service,,,,False,,True,33.63364369020164,"LINESTRING (-2.6049903 51.454733, -2.6052014 51.4548541, -2.6053037 51.4549056, -2.6053562 51.4549315)",,,,,,building_passage,0.5385802463678335
3460374415,21529982,0,4067417,residential,,20 mph,Berkeley Square,True,,False,30.28538520254721,"LINESTRING (-2.6053562 51.4549315, -2.6056458 51.4547275)",,,,,,,0.5423994818153588
3460374415,3460374403,0,"[338884636, 338884638, 338884639]",service,,,,False,,False,33.63364369020164,"LINESTRING (-2.6053562 51.4549315, -2.6053037 51.4549056, -2.6052014 51.4548541, -2.6049903 51.454733)",,,,,,building_passage,0.19277617432695182
3584572356,26104404,0,352696293,service,,,,False,,True,8.635626033234484,"LINESTRING (-2.6024048 51.4523029, -2.6024549 51.4523118, -2.6025246 51.4523243)",,,,,,,0.9570912704560237
3584572362,5499934253,0,186168749,unclassified,2.0,20 mph,Saint George's Road,False,,True,0.8574690446086018,"LINESTRING (-2.602155 51.4532294, -2.6021614 51.4532228)",,,,,,,0.6783406006573942
3584572362,3584572371,0,352696280,unclassified,1.0,20 mph,Saint George's Road,False,,False,15.166480510800536,"LINESTRING (-2.602155 51.4532294, -2.6020425 51.4533464)",,,,,,,0.24052517089100434
3584572362,3584572371,1,352696294,cycleway,,,,True,,False,16.032707894179563,"LINESTRING (-2.602155 51.4532294, -2.6021568 51.4532486, -2.6020747 51.4533384, -2.6020425 51.4533464)",,,,,,,0.6348420072241294
3584572365,1968626159,0,"[352696288, 352696290, 352696287]",service,,,,False,,True,49.377096190626986,"LINESTRING (-2.6029132 51.4532074, -2.6026755 51.4530481, -2.6025391 51.4529565, -2.6025225 51.4529467, -2.6024235 51.4528849)",,,,,,building_passage,0.9635027691137574
3584572371,3584572362,0,352696280,unclassified,1.0,20 mph,Saint George's Road,False,,True,15.166480510800536,"LINESTRING (-2.6020425 51.4533464, -2.602155 51.4532294)",,,,,,,0.3578298839576882
3584572371,26159334,0,352696281,unclassified,2.0,20 mph,Saint George's Road,False,,False,3.441819437775471,"LINESTRING (-2.6020425 51.4533464, -2.6020171 51.453373)",,,,,,,0.5944015297168884
3683449012,412366732,0,25663302,secondary,2.0,20 mph,,False,B4051,False,9.76180838340142,"LINESTRING (-2.6015694 51.4553477, -2.6014289 51.4553542)",,,,,,,0.8061845905648036
3683449012,1692444818,0,25663302,secondary,2.0,20 mph,,False,B4051,True,2.3221188706589926,"LINESTRING (-2.6015694 51.4553477, -2.6016029 51.4553471)",,,,,,,0.3315605975177688
3683449014,412366732,0,193802635,secondary,2.0,20 mph,Park Row,False,B4051,True,21.793167348632903,"LINESTRING (-2.601119 51.4553877, -2.6014289 51.4553542)",,,,,,,0.278316864523376
3683449014,3683449012,0,"[364300718, 364300720, 364300721, 364300722, 364300724]",service,,,,True,,False,119.90300020224343,"LINESTRING (-2.601119 51.4553877, -2.6010909 51.4552606, -2.6010481 51.4550497, -2.6010379 51.4549913, -2.6014798 51.4549512, -2.6014926 51.4550121, -2.6015391 51.4552226, -2.6015694 51.4553477)",,,,,,building_passage,0.42239868051786067
3684809154,2472524829,0,364433548,service,,,,False,,True,13.492905158378685,"LINESTRING (-2.6057448 51.4585982, -2.6056261 51.458502)",,,,,,,0.49908373713046983
3684809154,26165133,0,36996649,residential,,20 mph,Elton Road,False,,False,77.1712310883323,"LINESTRING (-2.6057448 51.4585982, -2.6061377 51.458537, -2.6064017 51.4584742, -2.606794 51.4583703)",,,,,,,0.4497551911887492
3684809154,2004051110,0,36996649,residential,,20 mph,Elton Road,False,,True,67.70894071884983,"LINESTRING (-2.6057448 51.4585982, -2.6055809 51.4586167, -2.6051219 51.4586678, -2.604778 51.4586798)",,,,,,,0.5876763356620894
4032728624,4032728626,0,400755299,service,,,,False,,False,22.813995082079384,"LINESTRING (-2.6079172 51.4596579, -2.6079033 51.4597875, -2.6079102 51.4597976, -2.6079505 51.4598568)",,,,,,,0.9349176160117676
4032728626,26165148,0,4315798,tertiary,2.0,20 mph,Tyndalls Park Road,False,,False,52.70207846042623,"LINESTRING (-2.6079505 51.4598568, -2.6079694 51.4598514, -2.6080818 51.459832, -2.6082027 51.4598183, -2.6083599 51.4598096, -2.608571 51.4597983, -2.6086996 51.4597838)",,,,,,,0.880656622697682
4032728626,26165127,0,4315798,tertiary,2.0,20 mph,Tyndalls Park Road,False,,True,15.42945844146409,"LINESTRING (-2.6079505 51.4598568, -2.6078562 51.4598837, -2.6077554 51.4599231)",,,,,,,0.10868945123308082
4032728626,4032728624,0,400755299,service,,,,False,,True,22.813995082079384,"LINESTRING (-2.6079505 51.4598568, -2.6079102 51.4597976, -2.6079033 51.4597875, -2.6079172 51.4596579)",,,,,,,0.6126552152742462
4032728630,4032728634,0,400755301,service,,,,False,,False,64.90222022839448,"LINESTRING (-2.6078772 51.4595446, -2.6081464 51.4595587, -2.6081536 51.4595053, -2.6087322 51.4595355)",,,,,,,0.6807975464957857
4032728634,26165148,0,3552330,primary,2.0,20 mph,Whiteladies Road,False,A4018,False,27.7019835562472,"LINESTRING (-2.6087322 51.4595355, -2.6087165 51.4596568, -2.6086996 51.4597838)",,,,,,,0.6500133943138315
4032728634,4032728652,0,3552330,primary,2.0,20 mph,Whiteladies Road,False,A4018,True,22.552470587885928,"LINESTRING (-2.6087322 51.4595355, -2.6087566 51.4593882, -2.6087628 51.4593336)",,,,,,,0.040920199525511514
4032728634,4032728630,0,400755301,service,,,,False,,True,64.90222022839448,"LINESTRING (-2.6087322 51.4595355, -2.6081536 51.4595053, -2.6081464 51.4595587, -2.6078772 51.4595446)",,,,,,,0.33058429513053444
4032728650,4032728652,0,400755307,service,,,,False,,False,57.36492885985341,"LINESTRING (-2.6080584 51.4593834, -2.608068 51.4593018, -2.6087628 51.4593336)",,,,,,,0.7301257836833414
4032728652,1970090198,0,3552330,primary,2.0,20 mph,Whiteladies Road,False,A4018,True,28.73836893961673,"LINESTRING (-2.6087628 51.4593336, -2.6087922 51.4590758)",,,,,,,0.6977475002948297
4032728652,4032728634,0,3552330,primary,2.0,20 mph,Whiteladies Road,False,A4018,False,22.552470587885928,"LINESTRING (-2.6087628 51.4593336, -2.6087566 51.4593882, -2.6087322 51.4595355)",,,,,,,0.506181000419795
4032728652,4032728650,0,400755307,service,,,,False,,True,57.36492885985341,"LINESTRING (-2.6087628 51.4593336, -2.608068 51.4593018, -2.6080584 51.4593834)",,,,,,,0.3484370434024081
4117553193,2004050909,0,409874798,service,,,,False,,True,13.062015354291924,"LINESTRING (-2.606038 51.4569539, -2.6059258 51.4570483)",,,,,,,0.8236727723876219
4117553197,4117553202,0,409874804,service,,,,False,,True,11.565481544688195,"LINESTRING (-2.6062184 51.4570526, -2.6061153 51.4571344)",,,,,,,0.16517645511594803
4117553202,4117553197,0,409874804,service,,,,False,,False,11.565481544688195,"LINESTRING (-2.6061153 51.4571344, -2.6062184 51.4570526)",,,,,,,0.5479996716200297
4117553202,2004050917,0,4315795,residential,,20 mph,Elmdale Road,False,,False,48.52104470101396,"LINESTRING (-2.6061153 51.4571344, -2.6063062 51.4572211, -2.6063777 51.4572536, -2.606673 51.4573982)",,,,,,,0.1761562932972791
4117553202,2004050909,0,4315795,residential,,20 mph,Elmdale Road,False,,True,16.25282589745388,"LINESTRING (-2.6061153 51.4571344, -2.6060301 51.4570975, -2.6059258 51.4570483)",,,,,,,0.8748197520058882
4117553207,2004050917,0,409874801,service,,,,False,,False,28.07334437458253,"LINESTRING (-2.6069518 51.457215, -2.606673 51.4573982)",,,,,,,0.42666632028045615
4117553226,2004050931,0,409874802,service,,,,False,,True,25.721445733491787,"LINESTRING (-2.6071202 51.4573892, -2.6068096 51.4575159)",,,,,,,0.176770768918044
4117553234,2004050931,0,4315795,residential,,20 mph,Elmdale Road,False,,True,8.276344572304176,"LINESTRING (-2.6068493 51.4575861, -2.6068096 51.4575159)",,,,,,,0.7673965491615721
4117553234,4117553241,0,4315795,residential,,20 mph,Elmdale Road,False,,False,65.59280650687687,"LINESTRING (-2.6068493 51.4575861, -2.6068931 51.457676, -2.6070053 51.4579461, -2.6070626 51.4580635, -2.6071121 51.458092, -2.6071776 51.4581246)",,,,,,,0.11779687649544757
4117553234,4117553235,0,"[409874803, 409874806, 409874799]",service,,5 mph,,False,,True,47.96403627902661,"LINESTRING (-2.6068493 51.4575861, -2.6070242 51.4575699, -2.6071757 51.4575496, -2.6072221 51.4575438, -2.6073616 51.4577185)",,,,,,building_passage,0.9173903169025796
4117553235,4117553234,0,"[409874803, 409874806, 409874799]",service,,5 mph,,False,,False,47.96403627902661,"LINESTRING (-2.6073616 51.4577185, -2.6072221 51.4575438, -2.6071757 51.4575496, -2.6070242 51.4575699, -2.6068493 51.4575861)",,,,,,building_passage,0.13227134233841498
4117553241,430272424,0,1351801044,residential,,20 mph,Queens Avenue,False,,True,2.878302657225818,"LINESTRING (-2.6071776 51.4581246, -2.6071552 51.4581464)",,,,,,,0.3895285010588997
4117553241,4117553234,0,4315795,residential,,20 mph,Elmdale Road,False,,True,65.59280650687688,"LINESTRING (-2.6071776 51.4581246, -2.6071121 51.458092, -2.6070626 51.4580635, -2.6070053 51.4579461, -2.6068931 51.457676, -2.6068493 51.4575861)",,,,,,,0.7594321189648993
4117553241,2283531279,0,36996687,residential,,20 mph,Queens Avenue,False,,False,38.55591609568998,"LINESTRING (-2.6071776 51.4581246, -2.6072304 51.4580732, -2.6072819 51.458032, -2.6074052 51.4579541, -2.607582 51.457897)",,,,,,,0.7441343205948835
4150116222,4150116225,0,"[413747833, 413747834, 413747835]",service,,,,False,,False,38.72477689513674,"LINESTRING (-2.6046482 51.4592182, -2.6045643 51.4592382, -2.6043676 51.4592852, -2.6041247 51.4593402)",,,,,,building_passage,0.999289739667025
4150116225,9568203082,0,157013473,tertiary,2.0,20 mph,Woodland Road,False,,True,17.79411145704283,"LINESTRING (-2.6041247 51.4593402, -2.6041962 51.4594939)",,,,,,,0.5966749495704139
4150116225,26165130,0,157013473,tertiary,2.0,20 mph,Woodland Road,False,,False,22.377612258318948,"LINESTRING (-2.6041247 51.4593402, -2.6041069 51.4593044, -2.6040418 51.4592, -2.6040197 51.4591501)",,,,,,,0.10403936870824815
4150116225,4150116222,0,"[413747833, 413747834, 413747835]",service,,,,False,,True,38.72477689513674,"LINESTRING (-2.6041247 51.4593402, -2.6043676 51.4592852, -2.6045643 51.4592382, -2.6046482 51.4592182)",,,,,,building_passage,0.5995770710959589
4218233650,1692444818,0,22888053,secondary,2.0,20 mph,Park Row,False,B4051,True,3.928791987039697,"LINESTRING (-2.6016596 51.4553468, -2.6016029 51.4553471)",,,,,,,0.50408371099794
4218233650,4218233651,0,22888053,secondary,2.0,20 mph,Park Row,False,B4051,False,26.341478407568008,"LINESTRING (-2.6016596 51.4553468, -2.6018306 51.4553492, -2.6019295 51.455355, -2.6020384 51.4553637)",,,,,,,0.916989436711205
4218233650,4218233651,1,422095173,service,,,,True,,False,69.58330800893089,"LINESTRING (-2.6016596 51.4553468, -2.6016999 51.4551435, -2.6020595 51.4551687, -2.6020384 51.4553637)",,,,,,,0.6447447117116707
4218233651,2006482485,0,22888053,secondary,2.0,20 mph,Park Row,False,B4051,False,10.58956807749921,"LINESTRING (-2.6020384 51.4553637, -2.6021893 51.4553788)",,,,,,,0.08681968353856129
4218233651,4218233650,0,22888053,secondary,2.0,20 mph,Park Row,False,B4051,True,26.341478407568005,"LINESTRING (-2.6020384 51.4553637, -2.6019295 51.455355, -2.6018306 51.4553492, -2.6016596 51.4553468)",,,,,,,0.5982047469215155
4414001238,26167335,0,4315918,residential,,20 mph,Osborne Villas,False,,True,33.54543586154521,"LINESTRING (-2.6019325 51.4601356, -2.6017224 51.4598638)",,,6.0,,,,0.4932467918355927
4414001238,4414001240,0,443866930,service,,,,False,,False,4.987196145454599,"LINESTRING (-2.6019325 51.4601356, -2.6018655 51.460152)",,,,,,,0.7278406225499524
4414001238,26167336,0,4315918,residential,,20 mph,Osborne Villas,False,,False,115.02454666978048,"LINESTRING (-2.6019325 51.4601356, -2.6019423 51.4601483, -2.6029079 51.4599008, -2.6026798 51.4595594)",,,6.0,,,,0.21024179178877178
4414001240,4414001238,0,443866930,service,,,,False,,True,4.987196145454599,"LINESTRING (-2.6018655 51.460152, -2.6019325 51.4601356)",,,,,,,0.4946040273414192
4416875031,4416875033,0,444200858,service,,,,False,,False,3.2717578540278147,"LINESTRING (-2.6046774 51.4604229, -2.604632 51.460431)",,,,,,,0.047991547501926135
4416875033,4416875031,0,444200858,service,,,,False,,True,3.2717578540278147,"LINESTRING (-2.604632 51.460431, -2.6046774 51.4604229)",,,,,,,0.05349483298032409
4416875033,1692444946,0,157013473,tertiary,2.0,20 mph,Woodland Road,False,,False,56.81651213961651,"LINESTRING (-2.604632 51.460431, -2.604602 51.4603664, -2.6044039 51.4599402)",,,,,,,0.2743880844567802
4484476609,4484476616,0,"[451623009, 451623010, 451623011]",service,,,,False,,True,66.41957440344139,"LINESTRING (-2.609495 51.4602413, -2.6091502 51.4603319, -2.6088944 51.4603992, -2.6086117 51.4604735)",,,,,,building_passage,0.7550251566025156
4484476616,10283016088,0,574877223,primary,2.0,20 mph,Whiteladies Road,False,A4018,False,15.4143701417724,"LINESTRING (-2.6086117 51.4604735, -2.6085943 51.4606117)",,,,,,,0.8574473823559037
4484476616,17585267,0,574877223,primary,2.0,20 mph,Whiteladies Road,False,A4018,True,9.754204727197578,"LINESTRING (-2.6086117 51.4604735, -2.6086217 51.460386)",,,,,,,0.3679133092919836
4484476616,4484476609,0,"[451623009, 451623010, 451623011]",service,,,,False,,False,66.41957440344139,"LINESTRING (-2.6086117 51.4604735, -2.6088944 51.4603992, -2.6091502 51.4603319, -2.609495 51.4602413)",,,,,,building_passage,0.29089025342508623
4585717379,1986278336,0,4308334,residential,,20 mph,Richmond Terrace,True,,False,88.71110811684898,"LINESTRING (-2.6127166 51.455775, -2.6129316 51.4555911, -2.6131815 51.4553775, -2.6134533 51.4551698, -2.6134949 51.4551421)",,,,,,,0.9684211341794862
4585717379,4585717387,0,463290286,service,,,,False,,True,33.807652009872875,"LINESTRING (-2.6127166 51.455775, -2.6126734 51.4557084, -2.6126506 51.4556626, -2.6126305 51.4556066, -2.6126305 51.4555515, -2.6126412 51.4555122, -2.6126639 51.4554836)",,,,,,,0.21570488955579126
4585717384,4585717387,0,463290286,service,,,,False,,False,2.8862343493756977,"LINESTRING (-2.6126936 51.4554654, -2.6126639 51.4554836)",,,,,,,0.6797156312457864
4585717385,4585717386,0,463290287,service,,,,False,,True,6.309205359163658,"LINESTRING (-2.6125557 51.4553452, -2.6124943 51.4553871)",,,,,,,0.6246249665710247
4585717386,4585717385,0,463290287,service,,,,False,,False,6.309205359163658,"LINESTRING (-2.6124943 51.4553871, -2.6125557 51.4553452)",,,,,,,0.5939589571614858
4585717386,4585717387,0,463290288,service,,,,False,,False,15.913282699489027,"LINESTRING (-2.6124943 51.4553871, -2.6126639 51.4554836)",,,,,,,0.5116462155865671
4585717386,4585717388,0,463290288,service,,,,False,,True,2.7639453812090933,"LINESTRING (-2.6124943 51.4553871, -2.6124649 51.4553703)",,,,,,,0.9401847495306376
4585717387,4585717384,0,463290286,service,,,,False,,True,2.8862343493756977,"LINESTRING (-2.6126639 51.4554836, -2.6126936 51.4554654)",,,,,,,0.740934309149942
4585717387,4585717386,0,463290288,service,,,,False,,True,15.913282699489027,"LINESTRING (-2.6126639 51.4554836, -2.6124943 51.4553871)",,,,,,,0.06842373206170549
4585717387,4585717379,0,463290286,service,,,,False,,False,33.80765200987288,"LINESTRING (-2.6126639 51.4554836, -2.6126412 51.4555122, -2.6126305 51.4555515, -2.6126305 51.4556066, -2.6126506 51.4556626, -2.6126734 51.4557084, -2.6127166 51.455775)",,,,,,,0.8465431345447508
4585717388,4585717386,0,463290288,service,,,,False,,False,2.7639453812090933,"LINESTRING (-2.6124649 51.4553703, -2.6124943 51.4553871)",,,,,,,0.15517973791047257
4765573944,4765573947,0,4308343,unclassified,,20 mph,Great George Street,False,,False,22.526541913332704,"LINESTRING (-2.6038098 51.4537745, -2.604061 51.4536459)",,,,,,,0.4601058476492931
4765573944,4765573947,1,483814474,service,,,,False,,True,42.53970017939583,"LINESTRING (-2.6038098 51.4537745, -2.6038909 51.4538387, -2.6039204 51.4538406, -2.6041451 51.453729, -2.604147 51.4537069, -2.604061 51.4536459)",,,,,,,0.7769167819820773
4765573944,26070233,0,4308343,unclassified,,20 mph,Great George Street,False,,True,68.8656410923958,"LINESTRING (-2.6038098 51.4537745, -2.6034261 51.4539709, -2.6030418 51.4541676)",,,,,,,0.367646065458053
4765573947,26070234,0,4308343,unclassified,,20 mph,Great George Street,False,,False,37.88837677072072,"LINESTRING (-2.604061 51.4536459, -2.6044835 51.4534296)",,,,,,,0.45617349087403525
4765573947,4765573944,0,4308343,unclassified,,20 mph,Great George Street,False,,True,22.526541913332704,"LINESTRING (-2.604061 51.4536459, -2.6038098 51.4537745)",,,,,,,0.6207738428594908
4765573947,4765573944,1,483814474,service,,,,False,,False,42.53970017939583,"LINESTRING (-2.604061 51.4536459, -2.604147 51.4537069, -2.6041451 51.453729, -2.6039204 51.4538406, -2.6038909 51.4538387, -2.6038098 51.4537745)",,,,,,,0.1955981647001951
4765573948,982935335,0,483814476,service,,,,False,,False,37.162505004517456,"LINESTRING (-2.6055404 51.4541983, -2.6056226 51.4542668, -2.6057979 51.4544902)",,,,,,,0.1685745472891047
5065093356,2892455910,0,3552330,primary,2.0,20 mph,Whiteladies Road,False,A4018,False,5.928745994257255,"LINESTRING (-2.60891 51.4582312, -2.6089043 51.4582844)",,,,,,,0.9140916562764416
5065093356,5519467272,0,3552330,primary,2.0,20 mph,Whiteladies Road,False,A4018,True,2.373809991297951,"LINESTRING (-2.60891 51.4582312, -2.6089123 51.4582099)",,,,,,,0.5052376682421079
5065093356,1970089908,0,"[1115818509, 519439607]",service,,,,False,,False,53.53636266595478,"LINESTRING (-2.60891 51.4582312, -2.6087782 51.4582178, -2.6087406 51.4582094, -2.6087219 51.4581944, -2.6086991 51.4581627, -2.6086535 51.457983, -2.6086642 51.4579613, -2.6086977 51.4579329, -2.608812 51.457897)",,,,,,,0.4275366556320167
5227109823,5227109824,0,540270033,residential,,20 mph,Meridian Vale,False,,True,3.545318678984187,"LINESTRING (-2.6107892 51.4551489, -2.610741 51.4551382)",permissive,,,,,,0.5522170688603999
5227109824,5227109823,0,540270033,residential,,20 mph,Meridian Vale,False,,False,3.545318678984187,"LINESTRING (-2.610741 51.4551382, -2.6107892 51.4551489)",permissive,,,,,,0.10475308071377643
5227109824,830599319,0,4309546,residential,,20 mph,Meridian Vale,False,,False,32.03110256754389,"LINESTRING (-2.610741 51.4551382, -2.6107689 51.4550901, -2.6107806 51.4550545, -2.6107822 51.4550135, -2.6107392 51.4548562)",permissive,,,,,,0.9243677863413521
5227109824,26103633,0,4309546,residential,,20 mph,Meridian Vale,False,,True,55.79663496304331,"LINESTRING (-2.610741 51.4551382, -2.6105977 51.455385, -2.610435 51.4556018)",permissive,,,,,,0.8920722913499618
5359649074,5359649075,0,555525607,service,,,,False,,True,31.03696955616758,"LINESTRING (-2.6126486 51.4571967, -2.6122689 51.4570486)",,,,,,,0.23674430175635697
5359649075,5359649076,0,4311393,residential,,20 mph,Richmond Hill Avenue,False,,False,37.47042845464624,"LINESTRING (-2.6122689 51.4570486, -2.612525 51.4567518)",,,,,,,0.9448649704891794
5359649075,26070201,0,4311393,residential,,20 mph,Richmond Hill Avenue,False,,True,60.2434370162869,"LINESTRING (-2.6122689 51.4570486, -2.6118572 51.4575258)",,,,,,,0.11904816154328424
